"","GeneID","A_xenica_BW_1.quant","A_xenica_BW_2.quant","A_xenica_BW_3.quant","A_xenica_FW_1.quant","A_xenica_FW_2.quant","A_xenica_FW_3.quant","A_xenica_transfer_1.quant","A_xenica_transfer_2.quant","A_xenica_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"129437","ENSXMAP00000017876","338.616744967321","481.515084038494","359.45095753344","994.738623180131","858.456746159967","1216.61926343143","429.033083636541","630.108510981013","874.415498449226",686.99494581973,-0.665531734392696,0.287913319668096,-2.31156979871552,0.0208014025682857,0.46162380896973,686.99494581973,0.715301100118901,0.288796735185569,2.47683236328582,0.01325541443601,0.278382606858242,686.99494581973,-1.3808328345116,0.288220863939,-4.79088437818242,1.66047795708136e-06,0.000392973564157356,"TRINITY_DN118107_c3_g1_i3","TRINITY_DN118107_c3_g1","Transcript_169953","gi|831565775|ref|XP_012733146.1| PREDICTED: neurotrypsin isoform X2 [Fundulus heteroclitus]"
"129438","ENSXMAP00000017876","338.616744967321","481.515084038494","359.45095753344","994.738623180131","858.456746159967","1216.61926343143","429.033083636541","630.108510981013","874.415498449226",686.99494581973,-0.665531734392696,0.287913319668096,-2.31156979871552,0.0208014025682857,0.46162380896973,686.99494581973,0.715301100118901,0.288796735185569,2.47683236328582,0.01325541443601,0.278382606858242,686.99494581973,-1.3808328345116,0.288220863939,-4.79088437818242,1.66047795708136e-06,0.000392973564157356,"TRINITY_DN118107_c3_g1_i1","TRINITY_DN118107_c3_g1","Transcript_169950","gi|831565772|ref|XP_012733145.1| PREDICTED: neurotrypsin isoform X1 [Fundulus heteroclitus]"
"148004","gi|831513551|ref|XP_012714958.1| PREDICTED: G2/M phase-specific E3 ubiquitin-protein ligase-like isoform X1 [Fundulus heteroclitus]","273.490754396225","247.675416436827","520.065531986383","108.604409701367","95.2665417229877","135.936847679337","263.070844065429","197.275267592994","242.16103868449",231.505183585116,1.04000252644432,0.340761030171441,3.05199959608374,0.0022732240674285,0.136295142464416,231.505183585116,-0.570910810034004,0.331554228233623,-1.72192287540886,0.0850834904930299,0.619044159140516,231.505183585116,1.61091333647832,0.33820560135613,4.76311844043657,1.90623877228251e-06,0.000436425078919419,"TRINITY_DN112858_c3_g1_i3","TRINITY_DN112858_c3_g1","Transcript_227638","gi|831513551|ref|XP_012714958.1| PREDICTED: G2/M phase-specific E3 ubiquitin-protein ligase-like isoform X1 [Fundulus heteroclitus]"
"148005","gi|831513551|ref|XP_012714958.1| PREDICTED: G2/M phase-specific E3 ubiquitin-protein ligase-like isoform X1 [Fundulus heteroclitus]","273.490754396225","247.675416436827","520.065531986383","108.604409701367","95.2665417229877","135.936847679337","263.070844065429","197.275267592994","242.16103868449",231.505183585116,1.04000252644432,0.340761030171441,3.05199959608374,0.0022732240674285,0.136295142464416,231.505183585116,-0.570910810034004,0.331554228233623,-1.72192287540886,0.0850834904930299,0.619044159140516,231.505183585116,1.61091333647832,0.33820560135613,4.76311844043657,1.90623877228251e-06,0.000436425078919419,"TRINITY_DN112858_c3_g1_i1","TRINITY_DN112858_c3_g1","Transcript_227636","gi|831513551|ref|XP_012714958.1| PREDICTED: G2/M phase-specific E3 ubiquitin-protein ligase-like isoform X1 [Fundulus heteroclitus]"
"148006","gi|831513551|ref|XP_012714958.1| PREDICTED: G2/M phase-specific E3 ubiquitin-protein ligase-like isoform X1 [Fundulus heteroclitus]","273.490754396225","247.675416436827","520.065531986383","108.604409701367","95.2665417229877","135.936847679337","263.070844065429","197.275267592994","242.16103868449",231.505183585116,1.04000252644432,0.340761030171441,3.05199959608374,0.0022732240674285,0.136295142464416,231.505183585116,-0.570910810034004,0.331554228233623,-1.72192287540886,0.0850834904930299,0.619044159140516,231.505183585116,1.61091333647832,0.33820560135613,4.76311844043657,1.90623877228251e-06,0.000436425078919419,"TRINITY_DN112858_c3_g1_i3","TRINITY_DN112858_c3_g1","Transcript_227638","gi|831513554|ref|XP_012714959.1| PREDICTED: G2/M phase-specific E3 ubiquitin-protein ligase-like isoform X2 [Fundulus heteroclitus]"
"148007","gi|831513551|ref|XP_012714958.1| PREDICTED: G2/M phase-specific E3 ubiquitin-protein ligase-like isoform X1 [Fundulus heteroclitus]","273.490754396225","247.675416436827","520.065531986383","108.604409701367","95.2665417229877","135.936847679337","263.070844065429","197.275267592994","242.16103868449",231.505183585116,1.04000252644432,0.340761030171441,3.05199959608374,0.0022732240674285,0.136295142464416,231.505183585116,-0.570910810034004,0.331554228233623,-1.72192287540886,0.0850834904930299,0.619044159140516,231.505183585116,1.61091333647832,0.33820560135613,4.76311844043657,1.90623877228251e-06,0.000436425078919419,"TRINITY_DN112858_c3_g1_i5","TRINITY_DN112858_c3_g1","Transcript_227640","gi|831513551|ref|XP_012714958.1| PREDICTED: G2/M phase-specific E3 ubiquitin-protein ligase-like isoform X1 [Fundulus heteroclitus]"
"148008","gi|831513551|ref|XP_012714958.1| PREDICTED: G2/M phase-specific E3 ubiquitin-protein ligase-like isoform X1 [Fundulus heteroclitus]","273.490754396225","247.675416436827","520.065531986383","108.604409701367","95.2665417229877","135.936847679337","263.070844065429","197.275267592994","242.16103868449",231.505183585116,1.04000252644432,0.340761030171441,3.05199959608374,0.0022732240674285,0.136295142464416,231.505183585116,-0.570910810034004,0.331554228233623,-1.72192287540886,0.0850834904930299,0.619044159140516,231.505183585116,1.61091333647832,0.33820560135613,4.76311844043657,1.90623877228251e-06,0.000436425078919419,"TRINITY_DN112858_c3_g1_i1","TRINITY_DN112858_c3_g1","Transcript_227636","gi|831513554|ref|XP_012714959.1| PREDICTED: G2/M phase-specific E3 ubiquitin-protein ligase-like isoform X2 [Fundulus heteroclitus]"
"148009","gi|831513551|ref|XP_012714958.1| PREDICTED: G2/M phase-specific E3 ubiquitin-protein ligase-like isoform X1 [Fundulus heteroclitus]","273.490754396225","247.675416436827","520.065531986383","108.604409701367","95.2665417229877","135.936847679337","263.070844065429","197.275267592994","242.16103868449",231.505183585116,1.04000252644432,0.340761030171441,3.05199959608374,0.0022732240674285,0.136295142464416,231.505183585116,-0.570910810034004,0.331554228233623,-1.72192287540886,0.0850834904930299,0.619044159140516,231.505183585116,1.61091333647832,0.33820560135613,4.76311844043657,1.90623877228251e-06,0.000436425078919419,"TRINITY_DN112858_c3_g1_i2","TRINITY_DN112858_c3_g1","Transcript_227637","gi|831513551|ref|XP_012714958.1| PREDICTED: G2/M phase-specific E3 ubiquitin-protein ligase-like isoform X1 [Fundulus heteroclitus]"
"47706","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i5","TRINITY_DN118347_c3_g2","Transcript_309328","gi|831546695|ref|XP_012726682.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47707","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i3","TRINITY_DN118347_c3_g2","Transcript_309326","gi|831546692|ref|XP_012726681.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47708","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i5","TRINITY_DN118347_c3_g2","Transcript_309328","gi|831546692|ref|XP_012726681.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47709","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i6","TRINITY_DN118347_c3_g2","Transcript_309329","gi|831546692|ref|XP_012726681.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47710","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i5","TRINITY_DN118347_c3_g2","Transcript_309328","gi|831484486|ref|XP_012738330.1| PREDICTED: lysine-specific demethylase 6B-like isoform X2 [Fundulus heteroclitus]"
"47711","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i4","TRINITY_DN118347_c3_g2","Transcript_309327","gi|831484484|ref|XP_012738329.1| PREDICTED: lysine-specific demethylase 6B-like isoform X1 [Fundulus heteroclitus]"
"47712","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i3","TRINITY_DN118347_c3_g2","Transcript_309326","gi|831546692|ref|XP_012726681.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47713","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i4","TRINITY_DN118347_c3_g2","Transcript_309327","gi|831484482|ref|XP_012738328.1| PREDICTED: lysine-specific demethylase 6B-like isoform X1 [Fundulus heteroclitus]"
"47714","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i4","TRINITY_DN118347_c3_g2","Transcript_309327","gi|831546692|ref|XP_012726681.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47715","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i6","TRINITY_DN118347_c3_g2","Transcript_309329","gi|831484486|ref|XP_012738330.1| PREDICTED: lysine-specific demethylase 6B-like isoform X2 [Fundulus heteroclitus]"
"47716","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i5","TRINITY_DN118347_c3_g2","Transcript_309328","gi|831546695|ref|XP_012726682.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47717","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i2","TRINITY_DN118347_c3_g2","Transcript_309325","gi|831546695|ref|XP_012726682.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47718","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i2","TRINITY_DN118347_c3_g2","Transcript_309325","gi|831484486|ref|XP_012738330.1| PREDICTED: lysine-specific demethylase 6B-like isoform X2 [Fundulus heteroclitus]"
"47719","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i6","TRINITY_DN118347_c3_g2","Transcript_309329","gi|831484482|ref|XP_012738328.1| PREDICTED: lysine-specific demethylase 6B-like isoform X1 [Fundulus heteroclitus]"
"47720","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i2","TRINITY_DN118347_c3_g2","Transcript_309325","gi|831546692|ref|XP_012726681.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47721","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i2","TRINITY_DN118347_c3_g2","Transcript_309325","gi|831484482|ref|XP_012738328.1| PREDICTED: lysine-specific demethylase 6B-like isoform X1 [Fundulus heteroclitus]"
"47722","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i1","TRINITY_DN118347_c3_g2","Transcript_309324","gi|831546692|ref|XP_012726681.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47723","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i6","TRINITY_DN118347_c3_g2","Transcript_309329","gi|831484484|ref|XP_012738329.1| PREDICTED: lysine-specific demethylase 6B-like isoform X1 [Fundulus heteroclitus]"
"47724","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i4","TRINITY_DN118347_c3_g2","Transcript_309327","gi|831546692|ref|XP_012726681.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47725","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i4","TRINITY_DN118347_c3_g2","Transcript_309327","gi|831546695|ref|XP_012726682.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47726","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i3","TRINITY_DN118347_c3_g2","Transcript_309326","gi|831546692|ref|XP_012726681.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47727","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i5","TRINITY_DN118347_c3_g2","Transcript_309328","gi|831546692|ref|XP_012726681.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47728","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i3","TRINITY_DN118347_c3_g2","Transcript_309326","gi|831546695|ref|XP_012726682.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47729","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i2","TRINITY_DN118347_c3_g2","Transcript_309325","gi|831546695|ref|XP_012726682.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47730","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i3","TRINITY_DN118347_c3_g2","Transcript_309326","gi|831546695|ref|XP_012726682.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47731","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i1","TRINITY_DN118347_c3_g2","Transcript_309324","gi|831546692|ref|XP_012726681.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47732","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i1","TRINITY_DN118347_c3_g2","Transcript_309324","gi|831546695|ref|XP_012726682.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47733","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i5","TRINITY_DN118347_c3_g2","Transcript_309328","gi|831484484|ref|XP_012738329.1| PREDICTED: lysine-specific demethylase 6B-like isoform X1 [Fundulus heteroclitus]"
"47734","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i1","TRINITY_DN118347_c3_g2","Transcript_309324","gi|831546695|ref|XP_012726682.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
"47735","ENSXMAP00000000356","24901.0609468767","28784.6562819064","28950.4544444227","11811.9577142404","8366.9568486623","11785.2750893245","19361.5283951958","8738.13244743853","17318.5845507242",17779.8451909768,0.506561824346731,0.287613753505971,1.76125730488134,0.0781948628591579,0.800126770141863,17779.8451909768,-0.863620854693735,0.287510750091586,-3.00378630857674,0.00266642533851154,0.117466664947884,17779.8451909768,1.37018267904047,0.287559791021815,4.76486185419616,1.88983082163299e-06,0.000436425078919419,"TRINITY_DN118347_c3_g2_i2","TRINITY_DN118347_c3_g2","Transcript_309325","gi|831546692|ref|XP_012726681.1| PREDICTED: uncharacterized protein LOC105932189 [Fundulus heteroclitus]"
