"","GeneID","F_parvapinis_BW_1.quant","F_parvapinis_BW_2.quant","F_parvapinis_BW_3.quant","F_parvapinis_FW_1.quant","F_parvapinis_FW_2.quant","F_parvapinis_FW_3.quant","F_parvapinis_transfer_1.quant","F_parvapinis_transfer_2.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"47481","ENSXMAP00000001056","280.133060670157","231.104184474397","268.115791505916","1036.41058384072","3881.534645863","4177.59181166228","87.6354191316745","609.914785422713",1321.55503532136,-3.11953697899921,0.84875320452682,-3.67543469922844,0.000237444770881651,0.152601674243388,1321.55503532136,0.425389794956502,0.850491428054013,0.500169409031935,0.616955796412067,0.858853926468608,1321.55503532136,-3.54492677395571,0.760581686584604,-4.66081005693711,3.14967292578821e-06,0.00148959580164847,"TRINITY_DN115934_c6_g2_i8","TRINITY_DN115934_c6_g2","Transcript_15576","gi|831493567|ref|XP_012708003.1| PREDICTED: solute carrier family 12 member 3-like, partial [Fundulus heteroclitus]"
"47482","ENSXMAP00000001056","280.133060670157","231.104184474397","268.115791505916","1036.41058384072","3881.534645863","4177.59181166228","87.6354191316745","609.914785422713",1321.55503532136,-3.11953697899921,0.84875320452682,-3.67543469922844,0.000237444770881651,0.152601674243388,1321.55503532136,0.425389794956502,0.850491428054013,0.500169409031935,0.616955796412067,0.858853926468608,1321.55503532136,-3.54492677395571,0.760581686584604,-4.66081005693711,3.14967292578821e-06,0.00148959580164847,"TRINITY_DN115934_c6_g2_i7","TRINITY_DN115934_c6_g2","Transcript_15575","gi|831493567|ref|XP_012708003.1| PREDICTED: solute carrier family 12 member 3-like, partial [Fundulus heteroclitus]"
"136291","gi|831518394|ref|XP_012716560.1| PREDICTED: E3 ubiquitin-protein ligase RNF168-like [Fundulus heteroclitus]","21.8460707436471","39.7998301165703","26.5097098161707","545.774590569837","101.881305702576","230.455000995465","91.8193677877165","33.2865393796547",136.421551888955,-2.22630941274651,0.79901508230816,-2.7863171322314,0.00533106878754585,0.652799007496654,136.421551888955,1.08760355275401,0.815328328374776,1.33394549766469,0.182221719155888,0.637295435432459,136.421551888955,-3.31391296550052,0.731211403138597,-4.53208600313963,5.84040608682029e-06,0.002698134875609,"TRINITY_DN107109_c0_g1_i7","TRINITY_DN107109_c0_g1","Transcript_246069","gi|831518394|ref|XP_012716560.1| PREDICTED: E3 ubiquitin-protein ligase RNF168-like [Fundulus heteroclitus]"
"136292","gi|831518394|ref|XP_012716560.1| PREDICTED: E3 ubiquitin-protein ligase RNF168-like [Fundulus heteroclitus]","21.8460707436471","39.7998301165703","26.5097098161707","545.774590569837","101.881305702576","230.455000995465","91.8193677877165","33.2865393796547",136.421551888955,-2.22630941274651,0.79901508230816,-2.7863171322314,0.00533106878754585,0.652799007496654,136.421551888955,1.08760355275401,0.815328328374776,1.33394549766469,0.182221719155888,0.637295435432459,136.421551888955,-3.31391296550052,0.731211403138597,-4.53208600313963,5.84040608682029e-06,0.002698134875609,"TRINITY_DN107109_c0_g1_i3","TRINITY_DN107109_c0_g1","Transcript_246065","gi|831518394|ref|XP_012716560.1| PREDICTED: E3 ubiquitin-protein ligase RNF168-like [Fundulus heteroclitus]"
"18964","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505598|ref|XP_012712255.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X10 [Fundulus heteroclitus]"
"18965","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505595|ref|XP_012712254.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X9 [Fundulus heteroclitus]"
"18966","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505580|ref|XP_012712249.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X4 [Fundulus heteroclitus]"
"18967","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505583|ref|XP_012712250.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X5 [Fundulus heteroclitus]"
"18968","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505598|ref|XP_012712255.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X10 [Fundulus heteroclitus]"
"18969","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505571|ref|XP_012712246.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X1 [Fundulus heteroclitus]"
"18970","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505592|ref|XP_012712253.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X8 [Fundulus heteroclitus]"
"18971","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505601|ref|XP_012712256.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X11 [Fundulus heteroclitus]"
"18972","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505595|ref|XP_012712254.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X9 [Fundulus heteroclitus]"
"18973","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505601|ref|XP_012712256.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X11 [Fundulus heteroclitus]"
"18974","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505574|ref|XP_012712247.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X2 [Fundulus heteroclitus]"
"18975","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505574|ref|XP_012712247.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X2 [Fundulus heteroclitus]"
"18976","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505586|ref|XP_012712251.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X6 [Fundulus heteroclitus]"
"18977","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505589|ref|XP_012712252.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X7 [Fundulus heteroclitus]"
"18978","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505577|ref|XP_012712248.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X3 [Fundulus heteroclitus]"
"18979","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505577|ref|XP_012712248.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X3 [Fundulus heteroclitus]"
"18980","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505571|ref|XP_012712246.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X1 [Fundulus heteroclitus]"
"18981","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505592|ref|XP_012712253.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X8 [Fundulus heteroclitus]"
"18982","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505586|ref|XP_012712251.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X6 [Fundulus heteroclitus]"
"18983","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505589|ref|XP_012712252.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X7 [Fundulus heteroclitus]"
"18984","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505580|ref|XP_012712249.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X4 [Fundulus heteroclitus]"
"18985","ENSONIP00000010989","51.042574398898","29.7172682948007","90.320476459732","4.71655548642955","0","0","3.18817008263899","6.4419752118471",23.1783774917933,1.77811365642068,1.29758937210849,1.37032076143732,0.170586794947895,0.999906097828751,23.1783774917933,-3.55757123286564,1.02106599007685,-3.48417366501247,0.000493659058638724,0.0526589369496421,23.1783774917933,5.33568488928632,1.18770101975525,4.49244784717441,7.04091642417236e-06,0.00311131974248156,"TRINITY_DN115782_c2_g3_i2","TRINITY_DN115782_c2_g3","Transcript_115917","gi|831505583|ref|XP_012712250.1| PREDICTED: cytoplasmic dynein 1 intermediate chain 2-like isoform X5 [Fundulus heteroclitus]"
"63066","ENSXMAP00000004490","88.7830359551321","12.1661337742949","48.1361638930642","0","0","1.20402168417431","2.08976828652774","4.28344135599427",19.5828206186484,2.76438807793899,1.63316677409157,1.69265510527952,0.0905211354418792,0.999906097828751,19.5828206186484,-3.95332937646661,1.13891348443201,-3.4711410748097,0.000518251649309005,0.0543066757693566,19.5828206186484,6.71771745440559,1.51840932213476,4.42418085589797,9.68088971415657e-06,0.00401598867795226,"TRINITY_DN96244_c0_g1_i1","TRINITY_DN96244_c0_g1","Transcript_277167","gi|831474589|ref|XP_012736900.1| PREDICTED: P2X purinoceptor 4 [Fundulus heteroclitus]"
"63067","ENSXMAP00000004490","88.7830359551321","12.1661337742949","48.1361638930642","0","0","1.20402168417431","2.08976828652774","4.28344135599427",19.5828206186484,2.76438807793899,1.63316677409157,1.69265510527952,0.0905211354418792,0.999906097828751,19.5828206186484,-3.95332937646661,1.13891348443201,-3.4711410748097,0.000518251649309005,0.0543066757693566,19.5828206186484,6.71771745440559,1.51840932213476,4.42418085589797,9.68088971415657e-06,0.00401598867795226,"TRINITY_DN96244_c0_g1_i2","TRINITY_DN96244_c0_g1","Transcript_277168","gi|831474589|ref|XP_012736900.1| PREDICTED: P2X purinoceptor 4 [Fundulus heteroclitus]"
"63068","ENSXMAP00000004490","88.7830359551321","12.1661337742949","48.1361638930642","0","0","1.20402168417431","2.08976828652774","4.28344135599427",19.5828206186484,2.76438807793899,1.63316677409157,1.69265510527952,0.0905211354418792,0.999906097828751,19.5828206186484,-3.95332937646661,1.13891348443201,-3.4711410748097,0.000518251649309005,0.0543066757693566,19.5828206186484,6.71771745440559,1.51840932213476,4.42418085589797,9.68088971415657e-06,0.00401598867795226,"TRINITY_DN96244_c0_g1_i1","TRINITY_DN96244_c0_g1","Transcript_277167","gi|831474589|ref|XP_012736900.1| PREDICTED: P2X purinoceptor 4 [Fundulus heteroclitus]"
"128753","ENSXMAP00000019885","34.9785030496454","14.4990080271493","14.0243923444972","810.490425058779","88.6329771225035","222.264028451948","219.58859094167","37.7199729813646",180.274737247195,-1.53852645947875,1.03181249103715,-1.49109113607674,0.135937569190285,0.999906097828751,180.274737247195,2.60418805727339,1.05045813163535,2.47909743267844,0.0131715320708349,0.305595992830265,180.274737247195,-4.14271451675214,0.943674655290677,-4.38998175221319,1.13360173109687e-05,0.00460854447760123,"TRINITY_DN110798_c2_g1_i1","TRINITY_DN110798_c2_g1","Transcript_90906","gi|831550290|ref|XP_012727939.1| PREDICTED: claudin-4-like [Fundulus heteroclitus]"
"35689","ENSPTRP00000028726","0","0","0","92.8908042580193","44.4998760491713","89.4965285797587","0","38.1584621863988",33.1307088841685,-1.98391608014958,1.75180268433575,-1.13249973749289,0.257424394683424,0.999906097828751,33.1307088841685,6.41791164314365,2.1080367963863,3.04449697184866,0.00233069776621529,0.125057379540238,33.1307088841685,-8.40182772329323,1.95556971333431,-4.29635807202589,1.73627044568708e-05,0.00665908855650589,"TRINITY_DN115686_c3_g1_i3","TRINITY_DN115686_c3_g1","Transcript_181977","gi|831541381|ref|XP_012724708.1| PREDICTED: MKL/myocardin-like protein 1 isoform X2 [Fundulus heteroclitus]"
"35690","ENSPTRP00000028726","0","0","0","92.8908042580193","44.4998760491713","89.4965285797587","0","38.1584621863988",33.1307088841685,-1.98391608014958,1.75180268433575,-1.13249973749289,0.257424394683424,0.999906097828751,33.1307088841685,6.41791164314365,2.1080367963863,3.04449697184866,0.00233069776621529,0.125057379540238,33.1307088841685,-8.40182772329323,1.95556971333431,-4.29635807202589,1.73627044568708e-05,0.00665908855650589,"TRINITY_DN115686_c3_g1_i3","TRINITY_DN115686_c3_g1","Transcript_181977","gi|831496676|ref|XP_012709112.1| PREDICTED: shootin-1-like isoform X2 [Fundulus heteroclitus]"
"35691","ENSPTRP00000028726","0","0","0","92.8908042580193","44.4998760491713","89.4965285797587","0","38.1584621863988",33.1307088841685,-1.98391608014958,1.75180268433575,-1.13249973749289,0.257424394683424,0.999906097828751,33.1307088841685,6.41791164314365,2.1080367963863,3.04449697184866,0.00233069776621529,0.125057379540238,33.1307088841685,-8.40182772329323,1.95556971333431,-4.29635807202589,1.73627044568708e-05,0.00665908855650589,"TRINITY_DN115686_c3_g1_i3","TRINITY_DN115686_c3_g1","Transcript_181977","gi|831496673|ref|XP_012709111.1| PREDICTED: shootin-1-like isoform X1 [Fundulus heteroclitus]"
"35692","ENSPTRP00000028726","0","0","0","92.8908042580193","44.4998760491713","89.4965285797587","0","38.1584621863988",33.1307088841685,-1.98391608014958,1.75180268433575,-1.13249973749289,0.257424394683424,0.999906097828751,33.1307088841685,6.41791164314365,2.1080367963863,3.04449697184866,0.00233069776621529,0.125057379540238,33.1307088841685,-8.40182772329323,1.95556971333431,-4.29635807202589,1.73627044568708e-05,0.00665908855650589,"TRINITY_DN115686_c3_g1_i3","TRINITY_DN115686_c3_g1","Transcript_181977","gi|831496679|ref|XP_012709113.1| PREDICTED: shootin-1-like isoform X3 [Fundulus heteroclitus]"
"64527","ENSXMAP00000004870","192.995684788871","91.4193822071275","175.260834742999","35.3287514529807","48.031202842187","32.3443263704061","62.6815706076091","55.8016224902634",86.7329219378054,0.615545121707805,0.511539409561409,1.20331906047194,0.22885287590195,0.999906097828751,86.7329219378054,-1.37224003750816,0.493816652941353,-2.77884520364917,0.00545525147610994,0.200370824320459,86.7329219378054,1.98778515921597,0.461760924788594,4.30479291881622,1.67142006826013e-05,0.00665908855650589,"TRINITY_DN108492_c0_g3_i1","TRINITY_DN108492_c0_g3","Transcript_6354","gi|831563446|ref|XP_012732361.1| PREDICTED: transcription factor Sox-8 [Fundulus heteroclitus]"
"64528","ENSXMAP00000004870","192.995684788871","91.4193822071275","175.260834742999","35.3287514529807","48.031202842187","32.3443263704061","62.6815706076091","55.8016224902634",86.7329219378054,0.615545121707805,0.511539409561409,1.20331906047194,0.22885287590195,0.999906097828751,86.7329219378054,-1.37224003750816,0.493816652941353,-2.77884520364917,0.00545525147610994,0.200370824320459,86.7329219378054,1.98778515921597,0.461760924788594,4.30479291881622,1.67142006826013e-05,0.00665908855650589,"TRINITY_DN108492_c0_g1_i1","TRINITY_DN108492_c0_g1","Transcript_6352","gi|831563446|ref|XP_012732361.1| PREDICTED: transcription factor Sox-8 [Fundulus heteroclitus]"
"133500","gi|831502060|ref|XP_012711008.1| PREDICTED: lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog, partial [Fundulus heteroclitus]","5.09375691105791","19.1978819023211","15.1046339440247","234.941520775664","86.8033164836747","85.9328985592759","141.749382845707","39.8139969536027",78.5796735469161,-0.580989947888879,0.829501556311177,-0.700408508541639,0.483672224127969,0.999906097828751,78.5796735469161,2.78550776605408,0.864176017129558,3.22331065759774,0.0012671804255633,0.0917624069145717,78.5796735469161,-3.36649771394295,0.78300889603133,-4.29943737677312,1.71232250274105e-05,0.00665908855650589,"TRINITY_DN115529_c3_g1_i2","TRINITY_DN115529_c3_g1","Transcript_73127","gi|831502060|ref|XP_012711008.1| PREDICTED: lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog, partial [Fundulus heteroclitus]"
"108463","ENSXMAP00000015052","81.5528623599236","63.0417302866209","74.5977073351692","700.775322887008","196.685827990559","276.75276527301","256.162143417427","172.297838421026",227.733274746343,-0.868374444745895,0.621297043497788,-1.397679988717,0.162209186145948,0.999906097828751,227.733274746343,1.55186328181531,0.628720518135292,2.46828795474648,0.0135761059702058,0.308105087064855,227.733274746343,-2.4202377265612,0.564898644968401,-4.28437516733039,1.83253463803155e-05,0.00689813547912358,"TRINITY_DN106193_c0_g1_i1","TRINITY_DN106193_c0_g1","Transcript_147636","gi|831549785|ref|XP_012727764.1| PREDICTED: beta-taxilin-like [Fundulus heteroclitus]"
"108464","ENSXMAP00000015052","81.5528623599236","63.0417302866209","74.5977073351692","700.775322887008","196.685827990559","276.75276527301","256.162143417427","172.297838421026",227.733274746343,-0.868374444745895,0.621297043497788,-1.397679988717,0.162209186145948,0.999906097828751,227.733274746343,1.55186328181531,0.628720518135292,2.46828795474648,0.0135761059702058,0.308105087064855,227.733274746343,-2.4202377265612,0.564898644968401,-4.28437516733039,1.83253463803155e-05,0.00689813547912358,"TRINITY_DN106193_c0_g1_i2","TRINITY_DN106193_c0_g1","Transcript_147637","gi|831549789|ref|XP_012727765.1| PREDICTED: beta-taxilin-like [Fundulus heteroclitus]"
"108465","ENSXMAP00000015052","81.5528623599236","63.0417302866209","74.5977073351692","700.775322887008","196.685827990559","276.75276527301","256.162143417427","172.297838421026",227.733274746343,-0.868374444745895,0.621297043497788,-1.397679988717,0.162209186145948,0.999906097828751,227.733274746343,1.55186328181531,0.628720518135292,2.46828795474648,0.0135761059702058,0.308105087064855,227.733274746343,-2.4202377265612,0.564898644968401,-4.28437516733039,1.83253463803155e-05,0.00689813547912358,"TRINITY_DN106193_c0_g1_i2","TRINITY_DN106193_c0_g1","Transcript_147637","gi|831549785|ref|XP_012727764.1| PREDICTED: beta-taxilin-like [Fundulus heteroclitus]"
